WikipediaID,WikidataID,PrequelID,SequelID
30350202,Q4666543,NaN,NaN
22644488,Q2436436,NaN,NaN
12027932,Q2712836,NaN,NaN
31156880,Q10955426,NaN,NaN
22643943,Q1896442,NaN,NaN
31214305,Q5428641,NaN,NaN
29729809,Q7775929,NaN,NaN
31155443,Q4901974,NaN,NaN
4597981,Q3204460,NaN,NaN
30728110,Q8079727,NaN,NaN
23450564,Q4251515,NaN,NaN
4914926,Q1168137,NaN,NaN
15579410,Q6465569,Q6465569,Q6465569
35743450,Q7911233,NaN,NaN
30326912,Q17128162,NaN,NaN
17413692,Q7171249,NaN,NaN
31337217,Q4926556,NaN,NaN
29373207,Q3100285,NaN,NaN
3085910,Q6517798,NaN,NaN
35528207,Q4879407,NaN,NaN
12893375,Q5194493,NaN,NaN
32943637,Q7728109,NaN,NaN
9694238,Q9019645,NaN,NaN
5512647,Q3571356,NaN,NaN
21875602,Q12124979,NaN,NaN
27398409,Q2947134,NaN,NaN
11936738,Q332415,NaN,NaN
22798105,Q7740949,NaN,NaN
26274188,Q39422,NaN,NaN
11270479,Q3518276,NaN,NaN
22663463,Q8058478,NaN,NaN
26362281,Q3560403,NaN,NaN
24870003,Q2708250,NaN,NaN
28618860,Q2712836,NaN,NaN
8949311,Q5645607,NaN,NaN
23853328,Q4657764,NaN,NaN
23768447,Q7137168,NaN,NaN
11142653,Q5548792,NaN,NaN
31025806,Q2712836,NaN,NaN
27476784,Q7718675,NaN,NaN
32066977,Q7559519,NaN,NaN
10010960,Q8000800,NaN,NaN
19028582,Q2243287,NaN,NaN
10385780,Q7062727,NaN,NaN
22945150,Q944555,NaN,NaN
10950125,Q462595,NaN,NaN
28052512,Q2712836,NaN,NaN
23435154,Q5587966,NaN,NaN
29088888,Q2712836,NaN,NaN
11142679,Q5252811,NaN,NaN
23687904,Q6032510,NaN,NaN
13646279,Q1097296,NaN,NaN
4747767,Q1674807,Q1674807,Q1674807
9874528,Q16251053,NaN,NaN
7638785,Q536756,Q748167,Q748186
22370059,Q3791381,NaN,NaN
6390496,Q6658892,NaN,NaN
29245829,Q3319241,NaN,NaN
29051421,Q2712836,NaN,NaN
18600186,Q3018734,NaN,NaN
18510695,Q4656649,NaN,NaN
6577108,Q7763422,NaN,NaN
26615617,Q6807683,NaN,NaN
23325348,Q206336,NaN,NaN
25615469,Q2102747,NaN,NaN
2052646,Q151881,NaN,NaN
23018974,Q7079123,NaN,NaN
15772423,Q3191667,NaN,NaN
20533814,Q7750614,NaN,NaN
18765649,Q5185429,NaN,NaN
33728456,Q3149729,NaN,NaN
4521774,Q2712836,NaN,NaN
8474170,Q14949765,NaN,NaN
8285987,Q1713697,NaN,NaN
25067458,Q7102116,NaN,NaN
32956666,Q2652860,NaN,NaN
17827206,Q7721617,NaN,NaN
23987536,Q17104782,NaN,NaN
10521327,Q1935237,NaN,NaN
31209195,Q7123268,NaN,NaN
8910242,Q6578545,NaN,NaN
36352734,Q2712836,NaN,NaN
13922424,Q7742602,NaN,NaN
9308425,Q3025018,NaN,NaN
26049717,Q6989946,NaN,NaN
26085510,Q303929,NaN,NaN
6027277,Q2280511,Q2280511,Q2280511
36029109,Q5191810,NaN,NaN
10056401,Q2712836,NaN,NaN
4161153,Q6200486,NaN,NaN
2448202,Q3070555,NaN,NaN
25502752,Q7040073,NaN,NaN
22928907,Q5981203,NaN,NaN
1353671,Q1060293,NaN,NaN
20874382,Q3311743,NaN,NaN
1855272,Q3116114,NaN,NaN
32048449,Q7751734,NaN,NaN
7995974,Q720159,NaN,Q858047
10920770,Q16164608,NaN,NaN
19576286,Q5002028,NaN,NaN
2649312,Q2088470,NaN,NaN
30283732,Q7654031,NaN,NaN
24190433,Q7751729,NaN,NaN
14563330,Q5531634,NaN,Q5531638
21653021,Q2712836,NaN,NaN
25746157,Q5491103,NaN,NaN
18782205,Q5897147,NaN,NaN
34337048,Q171731,NaN,NaN
29433819,Q7899266,NaN,NaN
6559084,Q3257706,NaN,NaN
32582773,Q347260,NaN,NaN
22644251,Q926666,NaN,NaN
28745329,Q6726300,NaN,NaN
18514527,Q4928118,NaN,NaN
6000416,Q5185233,NaN,NaN
6997771,Q314418,NaN,Q314418
1236447,Q1265087,Q1265087,Q1265087
9310441,Q2574139,NaN,NaN
2550894,Q533321,NaN,NaN
1994218,Q2646034,NaN,NaN
25080789,Q7560249,NaN,NaN
33344232,Q1071992,NaN,NaN
34549050,Q7339541,NaN,NaN
23085449,Q6377916,NaN,NaN
1014972,Q747346,NaN,NaN
2313750,Q1411345,NaN,NaN
35570272,Q1570714,NaN,NaN
580960,Q1481540,NaN,NaN
1614013,Q4733983,NaN,NaN
32576862,Q25508,NaN,NaN
26906212,Q5263686,NaN,NaN
6191993,Q2468895,Q2524464,Q2011223
17858470,Q636176,NaN,NaN
24517581,Q1126567,NaN,NaN
9671700,Q5015912,NaN,NaN
4185653,Q7896982,NaN,NaN
30437684,Q5350612,NaN,NaN
32786344,Q4458431,NaN,NaN
15051791,Q6139140,NaN,NaN
1134100,Q3235761,NaN,NaN
31505539,Q4185597,NaN,NaN
99464,Q512475,NaN,NaN
31707848,Q7883620,NaN,NaN
5136250,Q2606896,NaN,NaN
12633105,Q8051194,NaN,NaN
25587599,Q4356001,NaN,NaN
9998194,Q2712836,NaN,NaN
25080949,Q3718472,NaN,NaN
5008268,Q7272937,NaN,NaN
13065851,Q7846409,NaN,NaN
579127,Q1413227,NaN,NaN
13889076,Q1686012,NaN,NaN
2027381,Q7230191,NaN,NaN
33569977,Q6072305,NaN,NaN
20358109,Q6545254,NaN,NaN
17736587,Q3418551,NaN,NaN
8641297,Q1320705,NaN,NaN
28448557,Q2712836,NaN,NaN
27546286,Q5397051,NaN,NaN
27689621,Q7080589,NaN,NaN
22092889,Q3965942,NaN,NaN
35324920,Q3973889,NaN,NaN
58865,Q332348,NaN,Q332348
12143667,Q7731093,NaN,NaN
1858763,Q506580,NaN,NaN
14632340,Q403176,NaN,NaN
2398332,Q767648,NaN,NaN
19588807,Q1361236,NaN,NaN
4565249,Q1193447,NaN,NaN
5969123,Q3373968,NaN,NaN
15134518,Q3987030,NaN,NaN
22732284,Q5469607,NaN,NaN
19854622,Q6963387,NaN,NaN
30345305,Q7721996,NaN,NaN
30500829,Q7311480,NaN,NaN
234827,Q661142,NaN,NaN
20581307,Q6746197,NaN,NaN
31744249,Q6945468,NaN,NaN
1539714,Q213683,Q213683,Q213683
5335934,Q4659404,NaN,NaN
23826617,Q6404903,NaN,NaN
18070657,Q6541454,NaN,NaN
1966669,Q4992345,Q4992345,Q4992345
9998190,Q2712836,NaN,NaN
5003046,Q3423099,NaN,NaN
25141210,Q2402682,NaN,NaN
25718062,Q7750609,NaN,NaN
8913027,Q4408219,Q4408219,Q4408219
13788689,Q5417761,NaN,NaN
3511234,Q713979,NaN,NaN
3333681,Q1199038,NaN,NaN
14163960,Q7168017,NaN,NaN
8691806,Q1752022,NaN,NaN
26839407,Q7410320,NaN,NaN
10264475,Q7509761,NaN,NaN
24607608,Q4658772,NaN,NaN
1769928,Q326428,NaN,NaN
451390,Q4598006,NaN,NaN
35790651,Q7130674,NaN,NaN
27445334,Q5227015,NaN,NaN
7877768,Q2712836,NaN,NaN
31197299,Q813445,NaN,NaN
5558503,Q282064,NaN,NaN
32160153,Q5287351,NaN,NaN
34259469,Q4790635,NaN,NaN
6714641,Q2510305,NaN,NaN
15739820,Q10384044,NaN,NaN
23687589,Q4025285,NaN,NaN
26402297,Q7718691,NaN,NaN
16338862,Q2972910,NaN,NaN
16183078,Q1774771,NaN,NaN
30405035,Q4659647,Q4659647,NaN
23666586,Q5558482,NaN,NaN
20377865,Q4902062,NaN,NaN
24848710,Q3213725,NaN,NaN
18734158,Q2613318,Q2613318,Q2613318
12367685,Q14756346,NaN,NaN
3095818,Q648417,NaN,NaN
31122969,Q4659955,NaN,NaN
16055802,Q1137784,NaN,NaN
9407480,Q462595,NaN,NaN
35365083,Q38297,NaN,NaN
10468100,Q5976166,NaN,NaN
13912877,Q17042154,NaN,NaN
23878965,Q3938108,Q3938108,NaN
25759036,Q5179385,NaN,NaN
34810332,Q4784300,NaN,NaN
679636,Q1136400,NaN,NaN
25803545,Q2173967,NaN,NaN
7784121,Q2393892,NaN,NaN
28554023,Q7455557,NaN,NaN
23994169,Q2712836,NaN,NaN
33477339,Q204447,NaN,NaN
15547337,Q8563507,NaN,NaN
26017324,Q7775642,NaN,NaN
24426505,Q1057777,NaN,NaN
30519609,Q6659320,NaN,NaN
16202712,Q7560135,NaN,NaN
7285067,Q5288095,NaN,NaN
33052196,Q7316938,NaN,NaN
17522069,Q2012425,NaN,NaN
19495874,Q5265515,NaN,NaN
32826791,Q7993425,NaN,NaN
3716963,Q694402,NaN,NaN
6147223,Q2712836,NaN,NaN
18605759,Q3663472,NaN,NaN
7199878,Q7760393,NaN,NaN
1270790,Q7722269,NaN,NaN
33108918,Q7560207,NaN,NaN
8504201,Q679429,NaN,NaN
33116667,Q6933987,NaN,NaN
20762905,Q599074,Q599074,NaN
14069895,Q3745461,NaN,NaN
27858729,Q5204619,NaN,NaN
18154170,Q2712836,NaN,NaN
11716490,Q2712836,NaN,NaN
13903487,Q590813,NaN,NaN
9525919,Q4817518,NaN,NaN
14289279,Q4747622,NaN,NaN
16657224,Q527759,NaN,NaN
10806391,Q3072318,NaN,NaN
20821619,Q7758980,NaN,NaN
19649081,Q7754218,NaN,NaN
32068916,Q7621377,NaN,NaN
25870699,Q4776652,NaN,NaN
19347214,Q7542922,NaN,NaN
21745571,Q948469,NaN,NaN
17651865,Q13382843,NaN,NaN
23713346,Q7989810,NaN,NaN
9225834,Q798561,NaN,NaN
4899471,Q5228200,NaN,NaN
10031025,Q20962246,NaN,NaN
6455210,Q7742163,NaN,NaN
10426167,Q3759476,NaN,NaN
1836982,Q7229186,NaN,NaN
15672543,Q2939646,NaN,NaN
15391368,Q5509293,NaN,NaN
7325969,Q4812385,NaN,NaN
28072780,Q5247296,NaN,NaN
20672957,Q4832494,NaN,NaN
20904185,Q2712836,NaN,NaN
430394,Q1139458,NaN,NaN
5541530,Q45839,NaN,NaN
24160700,Q7245829,NaN,NaN
4144485,Q2712836,NaN,NaN
6762069,Q970465,NaN,NaN
31448553,Q1649787,NaN,NaN
28799862,Q276254,NaN,NaN
5403512,Q580869,NaN,NaN
8172747,Q3202958,NaN,NaN
18408000,Q3986840,NaN,NaN
35779857,Q16997435,NaN,NaN
16966935,Q6353558,NaN,NaN
7787290,Q4151107,NaN,NaN
15147474,Q7739903,NaN,NaN
23108456,Q219808,NaN,NaN
32783094,Q13423101,NaN,NaN
31424077,Q5313646,NaN,NaN
17640784,Q7678930,NaN,NaN
3112935,Q1089169,Q1089169,Q1089169
25879543,Q7429157,NaN,NaN
25966712,Q5287300,NaN,NaN
11097321,Q2908942,NaN,NaN
4598057,Q1198394,NaN,NaN
4658214,Q7426859,NaN,NaN
9800451,Q2718554,NaN,NaN
3273634,Q2745642,Q2745642,Q2745642
12789158,Q6671662,NaN,NaN
22644792,Q1821659,NaN,NaN
3961516,Q1361018,Q2086445,NaN
2019849,Q1551593,NaN,NaN
19290727,Q2712836,NaN,NaN
24817379,Q641200,NaN,NaN
21858274,Q13156666,NaN,NaN
12259262,Q2574066,NaN,NaN
31087394,Q5071094,NaN,NaN
7318083,Q3065021,NaN,NaN
31916104,Q5065981,NaN,NaN
35585524,Q4870181,NaN,NaN
18687079,Q7766743,NaN,NaN
22644363,Q2712836,NaN,NaN
22506557,Q1199832,NaN,NaN
19652797,Q6983059,NaN,NaN
161496,Q1523586,NaN,NaN
467572,Q169558,NaN,Q169558
7768817,Q7331727,NaN,NaN
34414516,Q6316530,NaN,NaN
26195997,Q1413358,NaN,NaN
33919329,Q2691372,NaN,NaN
29589854,Q1083002,NaN,NaN
24162513,Q654619,NaN,NaN
639629,Q1351911,NaN,NaN
33765211,Q4925608,NaN,NaN
22623577,Q1219738,NaN,NaN
8586186,Q325947,NaN,NaN
25406662,Q3222788,NaN,NaN
4265105,Q6900619,NaN,NaN
26486347,Q3505784,NaN,NaN
31057369,Q27513,NaN,NaN
25879929,Q2712836,NaN,NaN
22280291,Q329007,NaN,NaN
605939,Q1905968,NaN,NaN
31155243,Q6343651,NaN,NaN
23316410,Q7395469,NaN,NaN
9705581,Q462595,NaN,NaN
31855039,Q7758263,NaN,NaN
20581206,Q16254895,NaN,NaN
33002338,Q5313396,NaN,NaN
18098163,Q2585401,NaN,NaN
32714222,Q3987622,NaN,NaN
16981012,Q5223414,NaN,NaN
18775696,Q7379002,NaN,NaN
31155456,Q6379384,NaN,NaN
704406,Q602389,Q337747,Q2061549
8174133,Q7278402,NaN,NaN
8579904,Q3998142,NaN,NaN
13488271,Q6689994,NaN,NaN
6068287,Q5281063,NaN,NaN
28822790,Q5509372,NaN,NaN
1198597,Q1198381,NaN,NaN
4470950,Q5266159,NaN,NaN
22161712,Q4655746,NaN,NaN
22677361,Q2712836,NaN,NaN
9960186,Q7712536,NaN,NaN
35009631,Q3618268,NaN,NaN
2853280,Q2829497,NaN,NaN
36205318,Q7715701,NaN,NaN
9994314,Q2712836,NaN,NaN
1585890,Q1315247,NaN,NaN
25808359,Q1168471,NaN,NaN
31306817,Q6672498,NaN,NaN
10617098,Q4880107,NaN,NaN
6274365,Q81872,NaN,NaN
7711224,Q2712836,NaN,NaN
10891037,Q2712836,NaN,NaN
669683,Q4749965,NaN,NaN
18230978,Q2390516,NaN,NaN
31771406,Q1026647,NaN,NaN
8537370,Q6945786,NaN,NaN
20648874,Q7658627,NaN,Q7658627
24817139,Q179453,NaN,NaN
13328446,Q3559911,NaN,NaN
21181906,Q5457187,NaN,NaN
23848702,Q1218054,NaN,NaN
13033252,Q2811699,Q1778407,Q7767156
253828,Q202508,NaN,Q320461
23152784,Q6727528,NaN,NaN
9919411,Q1410993,NaN,NaN
4175318,Q110397,NaN,NaN
34603655,Q6804107,NaN,NaN
28577664,Q4662827,NaN,NaN
20677657,Q3713553,NaN,NaN
5486692,Q6429819,NaN,NaN
13937768,Q5419118,NaN,NaN
22644410,Q2712836,NaN,NaN
8457548,Q8906087,NaN,NaN
10036523,Q7430821,NaN,NaN
9862787,Q876693,NaN,NaN
8635138,Q7238679,NaN,NaN
9230147,Q2760036,NaN,NaN
14569569,Q5281514,NaN,NaN
21206905,Q7336831,NaN,NaN
11665713,Q7093581,NaN,NaN
7133211,Q1050558,NaN,NaN
20636547,Q7760421,NaN,NaN
6391489,Q5455405,NaN,NaN
31648396,Q7616116,NaN,NaN
13213647,Q5208328,NaN,NaN
6815785,Q634809,Q634809,Q634809
23687719,Q16878751,NaN,NaN
35969103,Q4703652,NaN,NaN
19719026,Q2712836,NaN,NaN
485540,Q426837,Q819196,NaN
21152050,Q3818155,NaN,NaN
4484593,Q1664521,NaN,NaN
1980829,Q1660717,NaN,NaN
20823337,Q5977963,NaN,NaN
28090771,Q6946589,NaN,NaN
12872446,Q2712836,NaN,NaN
24890661,Q3234051,NaN,NaN
15085855,Q7766926,NaN,NaN
9775818,Q5380714,NaN,NaN
702217,Q1852729,NaN,NaN
4317405,Q2421666,NaN,NaN
10572559,Q1115187,NaN,NaN
910742,Q7300952,NaN,NaN
16070571,Q7078832,NaN,NaN
9233302,Q7736039,NaN,NaN
21135479,Q2408008,NaN,NaN
25248397,Q4021078,NaN,NaN
19091638,Q2326258,NaN,NaN
31172714,Q6494308,NaN,NaN
16949033,Q7756856,NaN,NaN
14883941,Q5212743,NaN,NaN
13649768,Q2232896,Q2232896,NaN
1295735,Q7766110,NaN,NaN
33627491,Q4840343,NaN,Q4840343
3951786,Q300395,NaN,NaN
86533,Q937005,NaN,Q937005
11506772,Q4468544,NaN,NaN
2711674,Q2019366,NaN,NaN
11609074,Q7712037,NaN,NaN
3771009,Q3213818,NaN,NaN
8844071,Q7929084,NaN,NaN
29672807,Q5105002,NaN,NaN
34857917,Q3048795,NaN,NaN
35786738,Q1026484,NaN,NaN
28360228,Q5692423,NaN,NaN
26136751,Q2930335,NaN,NaN
9420496,Q5289004,NaN,NaN
14693530,Q3023951,NaN,NaN
6155040,Q1477982,NaN,NaN
15239088,Q7246051,NaN,NaN
33059077,Q492504,NaN,NaN
6180965,Q821973,Q2293951,Q2293945
23012714,Q5111806,NaN,NaN
26286968,Q7734393,NaN,NaN
1246278,Q498757,Q498757,NaN
1319356,Q431660,Q677987,Q431660
33370091,Q1401449,NaN,NaN
15211401,Q2896442,NaN,NaN
24465575,Q3824936,NaN,NaN
35786558,Q3549515,NaN,NaN
1547061,Q1749056,NaN,NaN
7358580,Q1332163,NaN,NaN
27381948,Q6066158,NaN,NaN
31156819,Q6376265,NaN,NaN
26483494,Q3823814,NaN,NaN
29988111,Q1130310,NaN,NaN
31155252,Q4747216,NaN,NaN
33820103,Q7919153,NaN,NaN
34558556,Q7196091,NaN,NaN
25945729,Q925587,Q282456,Q925587
5172934,Q16453,NaN,NaN
27537641,Q5728309,NaN,NaN
22483319,Q821604,NaN,NaN
35908365,Q5458713,NaN,NaN
3588990,Q4327501,NaN,NaN
35786906,Q7605720,NaN,NaN
22644697,Q2712836,NaN,NaN
2572619,Q3284198,Q3284198,Q3284198
31029560,Q6466482,NaN,NaN
5441734,Q4335275,NaN,NaN
9505256,Q4657999,NaN,NaN
20581106,Q3575518,NaN,NaN
6817957,Q6944150,NaN,NaN
20533222,Q385015,NaN,NaN
33108578,Q7500167,NaN,NaN
20674930,Q5681446,NaN,NaN
33215512,Q3419804,NaN,NaN
36462620,Q552725,NaN,NaN
26562385,Q5917407,NaN,NaN
11036915,Q2712836,NaN,NaN
11893608,Q3007106,NaN,NaN
18647257,Q3562618,NaN,NaN
13272614,Q5246765,NaN,NaN
6185648,Q1171279,NaN,NaN
342692,Q229599,Q617274,Q229603
32721932,Q1760794,Q1760794,NaN
28492925,Q3505802,NaN,NaN
8960868,Q4003585,NaN,NaN
2676601,Q1210033,NaN,NaN
6612985,Q5307859,NaN,NaN
26811211,Q3520263,NaN,NaN
14790667,Q4131672,NaN,NaN
27122528,Q549902,NaN,NaN
26121980,Q7812160,NaN,NaN
2884454,Q7047749,NaN,NaN
21250979,Q6690927,NaN,NaN
25725626,Q7228463,NaN,NaN
22644375,Q2712836,NaN,NaN
26808448,Q2712836,NaN,NaN
4134129,Q4860432,NaN,NaN
31081568,Q7760419,NaN,NaN
31103283,Q4729147,NaN,NaN
33955506,Q1170259,NaN,NaN
1045034,Q360243,NaN,NaN
35569277,Q135428,Q135428,NaN
5441262,Q246242,NaN,NaN
25703285,Q8531669,NaN,NaN
21558933,Q1518391,NaN,Q1518391
18069089,Q433022,NaN,NaN
24005728,Q7379993,NaN,NaN
12194848,Q7281210,NaN,NaN
21441296,Q2712836,NaN,NaN
2293553,Q2060567,NaN,NaN
21516811,Q4905676,NaN,NaN
29509144,Q5309298,NaN,NaN
22811616,Q11058736,NaN,NaN
31317885,Q5044097,NaN,NaN
9467480,Q1471671,NaN,NaN
4791383,Q4378840,NaN,NaN
2721832,Q1547384,NaN,NaN
648781,Q392530,Q36092,Q215365
351266,Q511914,NaN,NaN
142435,Q329131,NaN,NaN
8412164,Q2659989,NaN,NaN
26816024,Q1224664,NaN,NaN
35727816,Q7759261,NaN,NaN
26889303,Q7005263,NaN,NaN
28192736,Q4747085,NaN,NaN
26084173,Q2712836,NaN,NaN
3947408,Q1242772,NaN,NaN
28492742,Q8027537,NaN,NaN
20533522,Q2415302,NaN,NaN
34779274,Q4110928,NaN,Q27965092
23988752,Q3790783,NaN,NaN
8949458,Q3760834,NaN,NaN
31669942,Q5287293,NaN,NaN
11959704,Q4906349,NaN,NaN
30154876,Q7715631,NaN,NaN
32561435,Q4315378,NaN,Q4315378
3565365,Q2247896,NaN,NaN
25133281,Q7092510,NaN,NaN
20770694,Q1750380,NaN,NaN
10436186,Q6671696,NaN,NaN
8775148,Q3837896,NaN,NaN
22644290,Q3285037,NaN,NaN
5461236,Q187561,NaN,NaN
20904516,Q3420028,NaN,NaN
33430032,Q7042428,NaN,NaN
8402059,Q4672557,NaN,NaN
10918489,Q111988774,NaN,NaN
3985182,Q4468624,NaN,NaN
5794648,Q192934,Q192934,Q192934
5511141,Q2712836,NaN,NaN
26431171,Q5466864,NaN,NaN
21462052,Q1305207,NaN,NaN
11702827,Q6877021,NaN,NaN
10868611,Q16163441,NaN,NaN
5455598,Q1754467,NaN,NaN
26519331,Q6030117,NaN,NaN
4173575,Q5685578,NaN,NaN
32732598,Q4920012,NaN,NaN
29181369,Q1369031,NaN,NaN
32092686,Q1377450,NaN,NaN
32529509,Q4449769,NaN,Q4449769
32656020,Q5301169,NaN,NaN
31256116,Q7748948,NaN,NaN
17829745,Q2712836,NaN,NaN
13601413,Q5307476,NaN,NaN
17940252,Q2712836,NaN,NaN
17823628,Q7772852,NaN,NaN
12013299,Q6872494,NaN,NaN
5647190,Q1872448,NaN,NaN
524139,Q514565,NaN,NaN
6256750,Q6945024,NaN,NaN
3494241,Q2549036,Q2720955,Q2549045
5090136,Q10952657,NaN,NaN
3568482,Q7838727,NaN,NaN
36468137,Q5223159,NaN,NaN
14791558,Q5647428,NaN,NaN
30265765,Q12127521,NaN,NaN
1816128,Q7720688,NaN,NaN
13605075,Q7425899,NaN,NaN
21546286,Q7232678,NaN,NaN
19493819,Q4879441,NaN,NaN
8934961,Q18709306,NaN,NaN
2582428,Q1783338,NaN,NaN
6905122,Q4812401,NaN,NaN
32204150,Q1410785,NaN,NaN
27797576,Q5528068,NaN,NaN
20426523,Q7429060,NaN,NaN
678533,Q1939927,NaN,NaN
308856,Q276407,NaN,NaN
18814195,Q7444043,NaN,NaN
76297,Q1133647,NaN,NaN
25193351,Q7740212,NaN,Q7740212
21176707,Q3331287,NaN,NaN
6478729,Q2712836,NaN,NaN
4534522,Q6907067,NaN,NaN
23918512,Q979640,NaN,NaN
4024109,Q1225068,NaN,NaN
33582777,Q7703882,NaN,NaN
607433,Q7721132,NaN,NaN
5083563,Q1410244,NaN,NaN
10230698,Q5429188,Q5429188,Q5429188
25119288,Q2712836,NaN,NaN
28524736,Q7775091,NaN,NaN
10105635,Q7785924,NaN,NaN
32694962,Q7038927,NaN,NaN
15881207,Q1547395,NaN,NaN
3585054,Q1539276,NaN,NaN
11965354,Q5126074,NaN,NaN
35106177,Q7076982,NaN,NaN
3644423,Q18395,NaN,NaN
22295674,Q942852,NaN,NaN
1167676,Q6397618,NaN,NaN
15197905,Q7736135,NaN,NaN
35131808,Q5918593,NaN,NaN
6925872,Q3179613,NaN,NaN
4186829,Q1785626,NaN,NaN
16973860,Q697393,NaN,NaN
25993181,Q4844399,NaN,NaN
7677914,Q1141603,Q830361,
22094548,Q694533,NaN,NaN
35770123,Q5965835,NaN,NaN
23047923,Q3337788,NaN,NaN
4399374,Q2557251,Q1493101,Q2091109
19062950,Q6373800,NaN,NaN
13865046,Q6487145,NaN,NaN
30049059,Q7752076,NaN,NaN
35229863,Q12126084,NaN,NaN
17276799,Q3844215,NaN,NaN
21829255,Q7723492,NaN,NaN
9685347,Q8069616,NaN,NaN
8055027,Q1569902,NaN,NaN
35400103,Q4566213,NaN,NaN
14110961,Q1171154,NaN,NaN
11120706,Q462595,NaN,NaN
23117732,Q5065024,NaN,NaN
4376322,Q1526158,NaN,NaN
35699329,Q2110724,Q2110724,NaN
27938807,Q7858802,NaN,NaN
1167675,Q2480468,NaN,NaN
18667965,Q7408972,NaN,NaN
24274120,Q2735941,NaN,NaN
444061,Q5987477,NaN,NaN
14288033,Q3836620,NaN,NaN
10113483,Q3202056,NaN,NaN
4181207,Q462595,NaN,NaN
13363673,Q2712836,NaN,NaN
17666052,Q6173759,NaN,NaN
26250274,Q16958193,NaN,NaN
733818,Q431793,NaN,NaN
25009465,Q3499867,NaN,NaN
5066214,Q1049604,NaN,NaN
402731,Q469708,NaN,NaN
31810790,Q4753409,NaN,NaN
4181202,Q11966290,NaN,NaN
33467452,Q7092788,NaN,NaN
17636076,Q6746486,NaN,NaN
19327574,Q7252226,NaN,NaN
24043593,Q5087088,NaN,NaN
32978841,Q7124326,NaN,NaN
5241837,Q5164756,NaN,NaN
10020058,Q3024667,NaN,NaN
1429988,Q2712836,NaN,NaN
36057878,Q7511953,NaN,NaN
35627063,Q1253366,Q249967,Q277157
24655985,Q6176596,NaN,NaN
11014779,Q196665,NaN,NaN
14999243,Q8064329,NaN,NaN
27424154,Q6929751,NaN,NaN
35226968,Q6937235,NaN,NaN
1699805,Q1129262,NaN,NaN
14286557,Q3840534,NaN,NaN
12586957,Q7044651,NaN,NaN
9864435,Q3986560,NaN,NaN
4969123,Q1171463,NaN,NaN
16153965,Q436582,NaN,NaN
23174313,Q7763489,NaN,NaN
3783905,Q1518031,NaN,NaN
11448958,Q5261274,NaN,NaN
5501312,Q4284341,NaN,NaN
446934,Q185248,NaN,NaN
17162732,Q12127195,NaN,NaN
28135774,Q7295859,NaN,NaN
6899858,Q51757,NaN,NaN
1394722,Q1620244,NaN,NaN
10133217,Q167374,NaN,NaN
20296675,Q5247612,NaN,NaN
32316257,Q4880151,NaN,NaN
24720604,Q4941959,NaN,NaN
9308619,Q2744034,NaN,NaN
34333470,Q7439873,NaN,NaN
22643321,Q4934178,NaN,NaN
7421657,Q1171090,NaN,NaN
5526366,Q785087,NaN,NaN
24487080,Q4956701,NaN,NaN
28132190,Q6942513,NaN,NaN
4306261,Q1449664,Q1449664,NaN
33780267,Q17041577,NaN,NaN
4206902,Q4921776,NaN,NaN
2411105,Q1138751,NaN,NaN
18909319,Q1767278,NaN,NaN
14299217,Q3612064,NaN,NaN
7422226,Q5451,NaN,NaN
31323932,Q5261214,NaN,NaN
33108388,Q11020030,NaN,NaN
19312759,Q7089074,NaN,NaN
19238871,Q3787202,NaN,NaN
4550882,Q1192874,NaN,NaN
5846938,Q13011721,NaN,NaN
35994049,Q7708798,NaN,NaN
18109851,Q3607812,NaN,NaN
869607,Q2575434,NaN,NaN
26503679,Q3232105,NaN,NaN
29462138,Q522389,NaN,NaN
34150238,Q3940112,NaN,NaN
20752162,Q2712836,NaN,NaN
17269941,Q7597215,NaN,NaN
35058386,Q5212035,NaN,NaN
9308623,Q6927966,NaN,NaN
208814,Q1217953,NaN,NaN
31984787,Q4088149,NaN,NaN
12586991,Q7697846,NaN,NaN
28946599,Q7457416,NaN,NaN
15264095,Q3210740,NaN,NaN
8267180,Q6412388,NaN,NaN
13070463,Q2303888,NaN,NaN
24759030,Q1609621,NaN,NaN
3337648,Q814062,NaN,NaN
2210495,Q1239971,NaN,NaN
11507737,Q7495088,NaN,NaN
14286586,Q3840523,NaN,NaN
1766716,Q12126645,NaN,NaN
9427346,Q13522752,NaN,NaN
2386526,Q10285703,NaN,NaN
24885677,Q7653757,NaN,NaN
15738569,Q2626332,NaN,NaN
26561763,Q7782673,NaN,NaN
15488568,Q7830965,NaN,NaN
23963126,Q7846490,NaN,NaN
33215725,Q7089738,NaN,NaN
19507389,Q6359179,NaN,NaN
23664336,Q2096026,NaN,NaN
20530443,Q4673029,NaN,NaN
21533456,Q3627505,NaN,NaN
26607341,Q2363934,NaN,NaN
28110332,Q5118962,NaN,NaN
9890196,Q268444,NaN,NaN
15392801,Q806374,NaN,NaN
13710352,Q3067278,NaN,NaN
20114941,Q7296882,NaN,NaN
33808077,Q2712836,NaN,NaN
18176268,Q2939582,NaN,NaN
1781790,Q1041618,NaN,NaN
28088228,Q5289110,NaN,NaN
30714098,Q1339013,NaN,NaN
26307226,Q4934670,NaN,NaN
9915940,Q2712836,NaN,NaN
26006741,Q8000803,NaN,NaN
13403619,Q7883387,NaN,NaN
8709175,Q2712836,NaN,NaN
2137362,Q854938,NaN,Q854938
34032253,Q4279276,NaN,NaN
